,time,open,high,low,close
559,2018-02-27,221.0,222.85,212.1,217.1
560,2018-02-28,217.03,223.7,205.02,205.03
561,2018-03-01,205.03,214.88,200.48,210.56
562,2018-03-02,210.56,213.3,204.58,207.67
563,2018-03-03,207.66,217.5,207.66,210.5
564,2018-03-04,210.49,212.75,205.2,211.73
565,2018-03-05,211.72,214.92,209.2,211.26
566,2018-03-06,211.26,211.27,191.34,198.68
567,2018-03-07,198.68,199.35,173.82,185.36
568,2018-03-08,185.36,188.5,174.2,174.49
569,2018-03-09,174.5,190.0,157.27,188.38
570,2018-03-10,188.38,194.47,176.1,178.74
571,2018-03-11,178.74,192.85,172.3,188.27
572,2018-03-12,188.28,192.89,175.0,177.47
573,2018-03-13,177.59,182.0,171.3,175.96
574,2018-03-14,175.96,177.9,157.5,161.0
575,2018-03-15,161.0,167.77,150.0,166.36
576,2018-03-16,166.36,172.0,158.56,168.26
577,2018-03-17,168.25,168.74,151.18,156.0
578,2018-03-18,156.0,157.5,137.12,153.15
579,2018-03-19,153.15,164.0,150.46,159.1
580,2018-03-20,159.1,174.0,155.56,169.01
581,2018-03-21,169.0,175.5,165.14,166.97
582,2018-03-22,166.97,172.5,160.11,163.05
583,2018-03-23,163.05,164.75,157.06,164.25
584,2018-03-24,164.25,169.5,160.5,160.66
585,2018-03-25,160.66,163.08,157.69,160.99
586,2018-03-26,161.0,161.0,142.0,150.64
587,2018-03-27,150.64,152.25,138.15,139.5
588,2018-03-28,139.5,139.99,130.11,131.86
589,2018-03-29,131.86,132.54,112.0,117.47
590,2018-03-30,117.47,126.91,109.27,116.98
591,2018-03-31,116.98,125.8,116.17,116.66
592,2018-04-01,116.65,118.83,110.01,114.63
593,2018-04-02,114.63,121.62,113.84,118.68
594,2018-04-03,118.68,137.89,118.03,132.36
595,2018-04-04,132.35,135.15,115.5,117.92
596,2018-04-05,117.91,122.87,113.75,119.42
597,2018-04-06,119.42,120.5,112.15,112.2
598,2018-04-07,112.22,119.59,112.1,116.59
599,2018-04-08,116.58,118.39,115.02,117.54
600,2018-04-09,117.54,122.97,113.01,114.43
601,2018-04-10,114.44,115.39,112.0,113.75
602,2018-04-11,113.74,115.99,113.21,114.79
603,2018-04-12,114.8,129.77,113.3,129.5
604,2018-04-13,129.5,133.5,124.0,126.18
605,2018-04-14,126.18,129.96,124.3,127.59
606,2018-04-15,127.59,132.77,125.82,132.0
607,2018-04-16,132.0,133.36,125.11,127.55
608,2018-04-17,127.56,140.55,127.55,133.7
609,2018-04-18,133.76,141.64,132.11,139.8
610,2018-04-19,139.79,147.74,138.88,145.91
611,2018-04-20,145.9,156.24,143.31,154.9
612,2018-04-21,154.91,157.1,141.02,146.6
613,2018-04-22,146.59,153.0,145.01,148.89
614,2018-04-23,148.88,153.24,146.01,151.8
615,2018-04-24,151.8,165.87,151.65,165.4
616,2018-04-25,165.4,165.79,138.8,146.23
617,2018-04-26,146.22,154.0,142.2,153.4
618,2018-04-27,153.5,154.65,145.29,147.59
619,2018-04-28,147.58,152.94,145.0,152.3
620,2018-04-29,152.29,156.39,148.22,153.04
621,2018-04-30,153.04,153.79,147.5,147.99
622,2018-05-01,148.0,148.46,142.73,146.95
623,2018-05-02,146.89,152.88,146.53,152.21
624,2018-05-03,152.22,163.35,150.55,161.22
625,2018-05-04,161.21,171.28,157.19,169.95
626,2018-05-05,169.95,182.35,167.03,177.49
627,2018-05-06,177.48,181.95,165.1,170.96
628,2018-05-07,170.95,171.88,157.25,163.43
629,2018-05-08,163.44,168.1,157.01,158.86
630,2018-05-09,158.86,160.33,151.05,157.4
631,2018-05-10,157.4,160.45,150.56,151.5
632,2018-05-11,151.49,151.5,133.52,136.29
633,2018-05-12,136.29,145.0,131.88,142.24
634,2018-05-13,142.25,146.73,137.2,145.84
635,2018-05-14,145.83,152.94,134.5,145.25
636,2018-05-15,145.25,149.72,138.1,138.83
637,2018-05-16,138.83,140.99,135.0,138.31
638,2018-05-17,138.32,141.76,131.37,132.83
639,2018-05-18,132.83,137.6,129.1,136.26
640,2018-05-19,136.25,138.01,133.25,134.0
641,2018-05-20,134.06,140.7,132.2,138.79
642,2018-05-21,138.79,139.98,133.53,134.78
643,2018-05-22,134.78,135.75,127.6,128.03
644,2018-05-23,128.12,129.35,116.27,120.1
645,2018-05-24,120.1,125.25,115.11,123.77
646,2018-05-25,123.76,124.44,117.28,117.94
647,2018-05-26,117.93,122.63,117.5,118.12
648,2018-05-27,118.12,118.98,116.51,117.59
649,2018-05-28,117.59,118.95,110.51,111.67
650,2018-05-29,111.78,122.7,110.0,118.89
651,2018-05-30,118.9,122.86,115.0,116.9
652,2018-05-31,116.9,120.99,116.49,117.64
653,2018-06-01,117.64,120.82,117.0,119.8
654,2018-06-02,119.81,124.46,118.52,123.33
655,2018-06-03,123.33,127.95,122.56,125.0
656,2018-06-04,125.0,126.69,118.22,119.65
657,2018-06-05,119.65,122.5,116.17,122.49
658,2018-06-06,122.49,122.67,118.48,121.07
659,2018-06-07,121.07,123.48,119.45,120.4
660,2018-06-08,120.4,121.95,118.59,120.41
661,2018-06-09,120.35,120.95,118.06,118.32
662,2018-06-10,118.33,118.5,103.35,103.91
663,2018-06-11,103.75,109.02,103.2,106.35
664,2018-06-12,106.35,107.95,97.5,99.98
665,2018-06-13,99.87,100.57,89.25,93.93
666,2018-06-14,93.93,103.06,93.0,100.74
667,2018-06-15,100.75,101.4,95.09,95.12
668,2018-06-16,95.12,97.64,92.79,97.53
669,2018-06-17,97.53,98.0,95.1,95.64
670,2018-06-18,95.64,99.7,93.2,98.76
671,2018-06-19,98.75,101.65,96.86,98.31
672,2018-06-20,98.42,99.0,95.51,97.64
673,2018-06-21,97.63,99.17,96.15,96.8
674,2018-06-22,96.8,96.81,80.29,85.52
675,2018-06-23,85.63,87.11,81.59,83.57
676,2018-06-24,83.51,83.75,73.46,81.38
677,2018-06-25,81.39,84.49,78.8,81.78
678,2018-06-26,81.77,82.55,76.86,77.38
679,2018-06-27,77.37,80.93,74.85,80.64
680,2018-06-28,80.64,81.97,76.1,76.58
681,2018-06-29,76.59,80.46,72.43,79.86
682,2018-06-30,79.86,84.5,78.56,79.79
683,2018-07-01,79.79,81.39,77.72,79.86
684,2018-07-02,79.85,86.98,78.32,86.0
685,2018-07-03,86.01,90.0,84.25,84.55
686,2018-07-04,84.55,89.0,83.51,86.17
687,2018-07-05,86.17,86.81,82.0,82.95
688,2018-07-06,82.95,84.01,80.76,82.53
689,2018-07-07,82.53,83.4,79.42,80.87
690,2018-07-08,80.87,85.72,80.87,83.55
691,2018-07-09,83.54,83.56,80.76,81.59
692,2018-07-10,81.57,81.74,74.51,76.54
693,2018-07-11,76.53,80.84,74.82,77.5
694,2018-07-12,77.5,78.35,74.5,75.36
695,2018-07-13,75.37,78.49,74.52,76.58
696,2018-07-14,76.59,77.44,75.68,76.4
697,2018-07-15,76.35,79.25,75.36,78.61
698,2018-07-16,78.61,83.72,77.8,82.82
699,2018-07-17,82.82,90.07,81.55,89.24
700,2018-07-18,89.25,94.39,85.11,86.63
701,2018-07-19,86.63,88.9,85.01,86.94
702,2018-07-20,86.94,87.15,81.0,81.93
703,2018-07-21,81.97,84.69,79.77,84.05
704,2018-07-22,84.06,84.1,81.81,82.42
705,2018-07-23,82.42,85.8,81.59,81.95
706,2018-07-24,81.94,89.0,81.0,88.71
707,2018-07-25,88.72,90.6,84.82,87.13
708,2018-07-26,87.13,87.87,83.2,83.28
709,2018-07-27,83.29,85.03,81.6,84.76
710,2018-07-28,84.76,85.15,82.51,83.85
711,2018-07-29,83.84,85.25,83.41,83.69
712,2018-07-30,83.7,84.7,79.76,82.25
713,2018-07-31,82.25,82.43,76.01,78.21
714,2018-08-01,78.2,79.31,75.97,77.71
715,2018-08-02,77.71,78.39,75.51,76.39
716,2018-08-03,76.38,77.8,75.0,77.59
717,2018-08-04,77.59,78.0,72.32,73.15
718,2018-08-05,73.22,74.71,72.41,74.49
719,2018-08-06,74.49,76.84,72.51,73.12
720,2018-08-07,73.14,75.5,66.6,68.2
721,2018-08-08,68.2,68.21,61.01,61.82
722,2018-08-09,61.83,65.14,60.25,64.76
723,2018-08-10,64.76,64.77,58.1,58.69
724,2018-08-11,58.68,60.32,55.13,60.29
725,2018-08-12,60.29,61.8,57.35,59.53
726,2018-08-13,59.54,60.6,55.72,56.61
727,2018-08-14,56.62,56.8,49.33,52.58
728,2018-08-15,52.58,59.44,52.58,55.51
729,2018-08-16,55.5,57.68,54.0,55.08
730,2018-08-17,55.08,61.81,54.77,61.51
731,2018-08-18,61.51,62.6,55.66,56.89
732,2018-08-19,56.89,58.98,56.4,58.1
733,2018-08-20,58.1,58.55,53.4,54.43
734,2018-08-21,54.43,56.78,53.15,56.63
735,2018-08-22,56.63,59.21,54.01,55.25
736,2018-08-23,55.24,57.91,54.67,57.1
737,2018-08-24,57.08,58.36,55.55,57.93
738,2018-08-25,57.93,58.36,57.08,57.8
739,2018-08-26,57.84,58.2,56.02,56.75
740,2018-08-27,56.74,58.9,56.64,58.9
741,2018-08-28,58.82,63.91,58.72,63.14
742,2018-08-29,63.15,63.63,60.27,61.89
743,2018-08-30,61.89,61.95,58.58,60.02
744,2018-08-31,60.02,62.8,59.55,62.06
745,2018-09-01,62.12,67.96,62.01,66.53
746,2018-09-02,66.53,66.85,64.1,65.8
747,2018-09-03,65.79,66.51,64.44,65.04
748,2018-09-04,65.07,69.44,65.07,68.35
749,2018-09-05,68.35,68.35,59.2,60.3
750,2018-09-06,60.3,60.4,53.79,56.86
751,2018-09-07,56.86,58.93,55.01,56.1
752,2018-09-08,56.1,57.28,51.77,52.82
753,2018-09-09,52.84,56.74,52.17,54.76
754,2018-09-10,54.76,56.49,53.05,53.73
755,2018-09-11,53.73,54.81,50.0,51.59
756,2018-09-12,51.59,52.08,47.19,51.89
757,2018-09-13,51.87,55.2,51.25,54.24
758,2018-09-14,54.19,58.9,52.92,57.55
759,2018-09-15,57.55,58.73,55.55,56.55
760,2018-09-16,56.56,57.45,54.45,57.29
761,2018-09-17,57.26,57.85,51.44,51.77
762,2018-09-18,51.78,55.49,50.55,54.15
763,2018-09-19,54.14,54.98,51.7,54.15
764,2018-09-20,54.15,56.89,53.37,56.89
765,2018-09-21,56.87,62.75,56.18,60.9
766,2018-09-22,60.91,61.68,58.11,60.5
767,2018-09-23,60.5,63.47,59.83,61.7
768,2018-09-24,61.69,61.7,57.07,58.02
769,2018-09-25,58.03,58.08,54.33,57.48
770,2018-09-26,57.49,59.78,56.37,57.65
771,2018-09-27,57.65,65.6,56.68,62.88
772,2018-09-28,62.89,64.68,60.12,61.65
773,2018-09-29,61.65,62.39,59.05,61.31
774,2018-09-30,61.31,62.99,59.76,61.06
775,2018-10-01,61.05,61.8,59.22,60.01
776,2018-10-02,60.0,61.3,58.6,59.55
777,2018-10-03,59.54,59.64,56.55,56.97
778,2018-10-04,56.98,58.91,56.96,58.09
779,2018-10-05,58.09,59.45,57.23,58.68
780,2018-10-06,58.67,58.72,56.7,57.58
781,2018-10-07,57.57,58.14,56.85,57.44
782,2018-10-08,57.45,59.79,57.36,59.04
783,2018-10-09,59.05,59.4,58.02,58.47
784,2018-10-10,58.46,58.47,56.85,57.4
785,2018-10-11,57.42,57.5,50.24,51.6
786,2018-10-12,51.66,53.32,50.04,53.0
787,2018-10-13,53.0,53.85,52.52,53.13
788,2018-10-14,53.12,53.35,51.56,51.86
789,2018-10-15,51.86,56.77,51.01,53.45
790,2018-10-16,53.45,54.23,52.54,52.86
791,2018-10-17,52.87,53.31,52.25,52.7
792,2018-10-18,52.71,53.39,51.01,51.45
793,2018-10-19,51.48,53.12,51.47,52.51
794,2018-10-20,52.5,53.0,52.08,52.88
795,2018-10-21,52.87,53.11,52.2,52.24
796,2018-10-22,52.23,52.49,51.4,51.85
797,2018-10-23,51.85,52.49,51.4,52.07
798,2018-10-24,52.06,52.59,51.7,51.82
799,2018-10-25,51.82,51.96,51.54,51.81
800,2018-10-26,51.81,52.38,51.16,51.52
801,2018-10-27,51.51,51.82,51.3,51.58
802,2018-10-28,51.57,51.66,51.11,51.19
803,2018-10-29,51.19,51.63,47.34,48.78
804,2018-10-30,48.76,49.15,48.25,48.9
805,2018-10-31,48.9,50.32,47.6,49.55
806,2018-11-01,49.56,50.45,49.35,50.27
807,2018-11-02,50.26,51.66,50.04,50.95
808,2018-11-03,50.95,51.3,50.34,50.72
809,2018-11-04,50.73,55.94,50.47,53.69
810,2018-11-05,53.73,54.7,52.58,53.14
811,2018-11-06,53.14,55.45,53.12,55.3
812,2018-11-07,55.3,56.4,53.3,53.91
813,2018-11-08,53.91,54.45,52.14,52.18
814,2018-11-09,52.18,52.53,51.07,51.37
815,2018-11-10,51.36,52.23,51.35,51.91
816,2018-11-11,51.92,51.99,49.5,50.22
817,2018-11-12,50.21,51.34,50.0,50.2
818,2018-11-13,50.2,50.43,48.31,48.85
819,2018-11-14,48.86,49.95,40.0,42.07
820,2018-11-15,42.06,43.74,39.41,42.97
821,2018-11-16,42.97,43.61,41.54,41.59
822,2018-11-17,41.57,41.88,41.15,41.5
823,2018-11-18,41.49,42.95,41.45,41.57
824,2018-11-19,41.57,41.87,34.73,35.65
825,2018-11-20,35.63,37.5,30.25,31.77
826,2018-11-21,31.77,34.14,31.06,33.22
827,2018-11-22,33.28,34.7,32.6,32.96
828,2018-11-23,32.97,33.01,30.33,32.02
829,2018-11-24,32.02,32.98,27.67,28.2
830,2018-11-25,28.2,31.92,26.37,30.2
831,2018-11-26,30.17,31.8,27.56,28.67
832,2018-11-27,28.68,31.32,28.23,30.93
833,2018-11-28,30.94,36.0,30.7,34.09
834,2018-11-29,34.05,35.4,32.7,33.28
835,2018-11-30,33.28,34.15,30.67,31.41
836,2018-12-01,31.42,34.8,31.02,34.11
837,2018-12-02,34.14,34.6,32.78,33.34
838,2018-12-03,33.33,33.45,29.56,30.74
839,2018-12-04,30.74,31.86,29.5,30.65
840,2018-12-05,30.65,31.06,28.62,28.98
841,2018-12-06,28.93,30.2,27.04,27.04
842,2018-12-07,27.07,27.36,22.24,24.9
843,2018-12-08,24.9,26.7,22.95,24.34
844,2018-12-09,24.33,26.62,23.95,25.11
845,2018-12-10,25.11,25.65,23.55,24.1
846,2018-12-11,24.09,24.38,22.72,23.33
847,2018-12-12,23.33,24.89,23.01,23.99
848,2018-12-13,23.99,24.17,22.68,22.86
849,2018-12-14,22.85,23.46,22.17,23.23
850,2018-12-15,23.24,23.83,22.89,23.54
851,2018-12-16,23.54,26.67,23.32,25.25
852,2018-12-17,25.26,30.48,25.04,28.5
853,2018-12-18,28.5,29.6,27.71,28.97
854,2018-12-19,28.97,31.59,28.64,29.07
855,2018-12-20,29.05,33.2,28.66,32.05
856,2018-12-21,32.06,33.06,29.62,29.88
857,2018-12-22,29.88,31.15,29.73,30.82
858,2018-12-23,30.82,33.84,30.81,33.34
859,2018-12-24,33.35,36.78,32.6,34.42
860,2018-12-25,34.42,34.55,29.66,30.53
861,2018-12-26,30.55,31.89,28.87,30.27
862,2018-12-27,30.27,31.09,27.48,27.69
863,2018-12-28,27.67,33.53,27.5,31.45
864,2018-12-29,31.45,33.24,30.84,32.35
865,2018-12-30,32.36,33.0,29.95,31.47
866,2018-12-31,31.48,31.64,29.42,29.68
867,2019-01-01,29.68,31.62,29.11,31.17
868,2019-01-02,31.17,33.29,31.15,33.29
869,2019-01-03,33.24,33.64,31.0,31.7
870,2019-01-04,31.71,32.64,31.01,31.98
871,2019-01-05,31.99,36.11,31.98,34.65
872,2019-01-06,34.63,40.12,34.06,38.84
873,2019-01-07,38.85,39.48,37.21,37.43
874,2019-01-08,37.37,41.27,37.25,38.97
875,2019-01-09,38.97,40.03,38.31,38.89
876,2019-01-10,38.89,39.25,31.91,33.4
877,2019-01-11,33.4,33.71,30.43,31.5
878,2019-01-12,31.49,32.61,31.12,31.96
879,2019-01-13,31.96,32.88,29.72,29.87
880,2019-01-14,29.87,32.96,29.51,32.07
881,2019-01-15,32.07,32.48,30.11,30.66
882,2019-01-16,30.66,32.15,30.64,31.3
883,2019-01-17,31.28,31.57,29.98,31.34
884,2019-01-18,31.35,31.73,30.55,30.96
885,2019-01-19,30.98,33.15,30.82,32.38
886,2019-01-20,32.37,33.08,30.2,30.76
887,2019-01-21,30.77,31.37,30.38,30.76
888,2019-01-22,30.76,32.01,29.41,31.55
889,2019-01-23,31.54,32.2,31.31,31.61
890,2019-01-24,31.6,33.13,31.08,32.54
891,2019-01-25,32.55,32.95,31.84,32.71
892,2019-01-26,32.72,34.0,32.51,32.87
893,2019-01-27,32.86,32.9,31.06,32.33
894,2019-01-28,32.33,32.33,29.81,30.61
895,2019-01-29,30.61,31.51,29.86,30.64
896,2019-01-30,30.63,31.75,30.42,31.58
897,2019-01-31,31.57,32.22,30.82,31.3
898,2019-02-01,31.31,33.21,30.57,32.69
899,2019-02-02,32.69,33.09,32.19,32.86
900,2019-02-03,32.85,34.66,32.47,33.04
901,2019-02-04,33.05,34.15,32.79,33.69
902,2019-02-05,33.7,34.15,33.26,33.94
903,2019-02-06,33.94,34.1,31.95,32.51
904,2019-02-07,32.51,33.19,32.41,32.84
905,2019-02-08,32.83,44.48,32.52,41.07
906,2019-02-09,41.08,46.01,40.99,43.84
907,2019-02-10,43.85,47.0,41.72,46.0
908,2019-02-11,46.0,46.7,41.11,42.73
909,2019-02-12,42.75,44.06,41.4,42.82
910,2019-02-13,42.82,44.5,40.24,41.24
911,2019-02-14,41.23,41.99,39.6,41.27
912,2019-02-15,41.26,44.2,40.81,41.82
913,2019-02-16,41.82,43.91,41.8,43.44
914,2019-02-17,43.46,44.44,42.06,43.16
915,2019-02-18,43.15,48.72,43.12,46.98
916,2019-02-19,46.97,48.8,46.49,47.55
917,2019-02-20,47.55,51.91,46.24,50.63
918,2019-02-21,50.63,51.4,47.52,48.11
919,2019-02-22,48.1,49.47,47.83,49.14
920,2019-02-23,49.15,51.73,48.02,51.23
921,2019-02-24,51.24,53.49,42.5,44.42
922,2019-02-25,44.42,46.89,43.2,45.55
923,2019-02-26,45.56,45.7,44.05,44.56
924,2019-02-27,44.57,45.31,42.4,44.35
925,2019-02-28,44.34,46.65,44.23,45.78
926,2019-03-01,45.75,48.7,45.26,47.63
927,2019-03-02,47.62,49.11,46.41,48.15
928,2019-03-03,48.14,48.73,47.19,47.39
929,2019-03-04,47.4,48.0,44.4,45.34
930,2019-03-05,45.34,53.98,45.3,52.28
931,2019-03-06,52.29,56.58,51.22,55.34
932,2019-03-07,55.34,58.87,53.63,56.69
933,2019-03-08,56.7,57.38,54.02,55.14
934,2019-03-09,55.14,59.0,55.0,56.74
935,2019-03-10,56.72,57.45,55.77,56.7
936,2019-03-11,56.7,56.95,53.75,54.74
937,2019-03-12,54.76,56.7,52.15,56.41
938,2019-03-13,56.42,56.46,54.12,54.91
939,2019-03-14,54.91,57.74,53.11,55.48
940,2019-03-15,55.47,58.58,55.4,57.88
941,2019-03-16,57.87,61.58,57.81,60.85
942,2019-03-17,60.85,61.04,59.38,60.39
943,2019-03-18,60.4,62.22,57.8,59.15
944,2019-03-19,59.15,59.67,58.07,58.97
945,2019-03-20,58.99,60.91,56.8,60.24
946,2019-03-21,60.25,60.4,57.2,58.46
947,2019-03-22,58.48,59.43,57.85,59.16
948,2019-03-23,59.16,61.0,58.94,60.33
949,2019-03-24,60.34,60.44,58.75,59.45
950,2019-03-25,59.46,60.25,57.82,58.5
951,2019-03-26,58.53,58.9,57.06,57.92
952,2019-03-27,57.95,61.2,57.88,60.88
953,2019-03-28,60.89,61.5,60.03,60.22
954,2019-03-29,60.21,61.38,59.81,61.15
955,2019-03-30,61.15,61.37,59.71,60.24
956,2019-03-31,60.21,60.48,59.76,60.37
957,2019-04-01,60.37,60.83,59.9,60.28
958,2019-04-02,60.27,74.06,60.17,74.06
959,2019-04-03,74.0,99.89,74.0,84.68
960,2019-04-04,84.47,90.84,73.03,84.03
961,2019-04-05,84.13,90.4,83.89,89.0
962,2019-04-06,88.99,97.88,85.31,91.94
963,2019-04-07,91.94,95.4,89.12,92.18
964,2019-04-08,92.33,94.36,86.58,88.9
965,2019-04-09,88.97,89.7,83.81,86.85
966,2019-04-10,86.75,91.99,86.29,88.26
967,2019-04-11,88.24,88.9,75.33,78.62
968,2019-04-12,78.65,81.2,75.44,79.11
969,2019-04-13,79.11,81.63,76.35,77.85
970,2019-04-14,77.9,83.5,76.5,82.87
971,2019-04-15,82.8,84.73,74.95,78.73
972,2019-04-16,78.8,81.86,77.18,80.84
973,2019-04-17,80.85,82.18,78.52,79.17
974,2019-04-18,79.14,83.9,79.0,82.28
975,2019-04-19,82.28,83.73,80.02,82.16
976,2019-04-20,82.15,83.08,79.66,81.3
977,2019-04-21,81.4,82.4,73.54,77.2
978,2019-04-22,77.2,78.3,75.4,77.56
979,2019-04-23,77.57,79.77,74.51,76.23
980,2019-04-24,76.23,76.51,70.26,72.95
981,2019-04-25,72.95,74.73,68.88,71.09
982,2019-04-26,71.23,73.5,68.88,71.14
983,2019-04-27,71.15,71.83,70.38,70.85
984,2019-04-28,70.86,70.93,66.77,67.5
985,2019-04-29,67.5,68.36,64.86,65.64
986,2019-04-30,65.63,73.89,65.56,73.88
987,2019-05-01,73.89,74.9,71.0,71.88
988,2019-05-02,71.85,73.4,71.36,72.15
989,2019-05-03,72.15,79.87,71.94,77.96
990,2019-05-04,77.96,81.5,73.5,77.33
991,2019-05-05,77.65,77.71,74.4,74.95
992,2019-05-06,74.99,76.09,70.55,74.93
993,2019-05-07,74.93,77.9,72.6,75.06
994,2019-05-08,75.05,75.51,71.31,74.36
995,2019-05-09,74.37,75.59,72.2,73.64
996,2019-05-10,73.63,79.24,72.38,77.52
997,2019-05-11,77.5,93.45,76.41,92.12
998,2019-05-12,92.2,95.99,83.0,85.1
999,2019-05-13,84.95,93.48,84.0,88.55
1000,2019-05-14,88.6,94.44,85.61,90.34
1001,2019-05-15,90.3,104.49,90.2,103.15
1002,2019-05-16,103.22,107.6,90.81,94.61
1003,2019-05-17,94.75,97.55,84.0,87.72
1004,2019-05-18,87.69,90.61,85.2,87.16
1005,2019-05-19,87.22,96.4,86.24,96.12
1006,2019-05-20,96.19,97.28,87.34,90.89
1007,2019-05-21,90.91,93.5,89.46,91.73
1008,2019-05-22,91.73,92.58,85.65,88.82
1009,2019-05-23,88.75,89.87,84.75,89.17
1010,2019-05-24,89.17,103.9,88.21,100.55
1011,2019-05-25,100.49,104.95,98.3,103.19
1012,2019-05-26,103.17,114.5,99.0,110.87
1013,2019-05-27,110.83,122.0,110.5,116.44
1014,2019-05-28,116.43,119.63,111.58,114.73
1015,2019-05-29,114.74,118.49,108.52,116.12
1016,2019-05-30,116.12,121.0,101.7,107.17
1017,2019-05-31,107.12,113.44,104.47,112.71
1018,2019-06-01,112.77,116.11,111.0,114.34
1019,2019-06-02,114.34,116.65,111.65,114.7
1020,2019-06-03,114.68,116.11,109.0,110.08
1021,2019-06-04,110.11,110.16,97.05,100.63
1022,2019-06-05,100.6,106.0,99.87,103.89
1023,2019-06-06,103.83,110.95,101.05,110.34
1024,2019-06-07,110.4,121.57,109.9,118.45
1025,2019-06-08,118.44,120.0,114.0,118.58
1026,2019-06-09,118.72,119.34,111.09,113.71
1027,2019-06-10,113.78,129.51,112.66,126.27
1028,2019-06-11,126.27,138.99,125.34,136.1
1029,2019-06-12,136.1,144.34,130.45,134.44
1030,2019-06-13,134.31,136.99,128.0,131.22
1031,2019-06-14,131.14,133.23,125.6,132.02
1032,2019-06-15,132.0,140.0,131.32,137.63
1033,2019-06-16,137.64,139.14,133.07,136.55
1034,2019-06-17,136.69,137.49,132.05,134.98
1035,2019-06-18,134.9,136.98,128.91,134.88
1036,2019-06-19,134.98,139.66,133.57,136.51
1037,2019-06-20,136.54,137.47,133.37,135.21
1038,2019-06-21,135.37,141.53,135.14,137.02
1039,2019-06-22,137.05,146.0,137.05,139.36
1040,2019-06-23,139.36,142.2,136.5,136.93
1041,2019-06-24,136.88,137.16,132.13,134.93
1042,2019-06-25,134.93,138.33,129.0,137.78
1043,2019-06-26,137.85,138.21,122.46,129.77
1044,2019-06-27,129.84,132.11,109.09,116.19
1045,2019-06-28,116.19,121.8,112.35,118.9
1046,2019-06-29,118.9,136.5,115.0,133.36
1047,2019-06-30,133.28,136.81,119.3,121.75
1048,2019-07-01,121.92,126.52,113.13,120.33
1049,2019-07-02,120.33,124.25,111.2,118.53
1050,2019-07-03,118.53,123.16,117.22,120.6
1051,2019-07-04,120.54,127.37,119.03,123.11
1052,2019-07-05,123.16,123.17,116.56,118.6
1053,2019-07-06,118.6,122.29,117.3,118.13
1054,2019-07-07,118.11,121.39,117.0,119.36
1055,2019-07-08,119.3,121.88,118.01,121.88
1056,2019-07-09,121.88,125.67,117.88,118.93
1057,2019-07-10,118.96,120.5,102.5,107.75
1058,2019-07-11,107.75,108.45,95.25,102.85
1059,2019-07-12,102.76,107.0,100.59,104.63
1060,2019-07-13,104.66,105.51,97.5,100.58
1061,2019-07-14,100.6,101.91,88.0,91.28
1062,2019-07-15,91.16,93.0,84.88,91.71
1063,2019-07-16,91.63,92.4,76.63,79.48
1064,2019-07-17,79.54,95.0,76.8,91.28
1065,2019-07-18,91.38,105.0,87.01,101.5
1066,2019-07-19,101.51,103.36,94.97,98.01
1067,2019-07-20,98.06,106.04,97.53,103.15
1068,2019-07-21,103.12,103.77,96.48,99.48
1069,2019-07-22,99.5,100.88,90.91,94.36
1070,2019-07-23,94.44,95.16,88.23,92.31
1071,2019-07-24,92.31,97.36,86.11,93.72
1072,2019-07-25,93.72,96.85,91.12,93.48
1073,2019-07-26,93.47,94.65,90.18,94.2
1074,2019-07-27,94.22,96.53,86.57,88.5
1075,2019-07-28,88.51,90.14,83.27,88.14
1076,2019-07-29,87.9,92.44,87.25,90.93
1077,2019-07-30,90.92,92.73,88.43,90.53
1078,2019-07-31,90.51,100.0,90.01,98.83
1079,2019-08-01,98.84,101.54,95.76,99.16
1080,2019-08-02,99.12,99.34,92.22,94.89
1081,2019-08-03,94.92,96.79,93.6,94.18
1082,2019-08-04,94.18,94.79,90.52,93.06
1083,2019-08-05,93.06,107.04,92.8,97.51
1084,2019-08-06,97.51,99.28,90.9,91.85
1085,2019-08-07,91.67,94.46,87.19,91.51
1086,2019-08-08,91.52,92.82,87.69,89.86
1087,2019-08-09,89.86,90.45,82.5,83.82
1088,2019-08-10,83.86,87.33,81.84,85.6
1089,2019-08-11,85.6,91.35,85.07,89.97
1090,2019-08-12,90.0,90.2,85.33,85.81
1091,2019-08-13,85.81,86.54,83.0,83.9
1092,2019-08-14,83.89,86.07,75.13,77.61
1093,2019-08-15,77.61,77.89,70.66,76.79
1094,2019-08-16,76.81,77.08,72.25,75.0
1095,2019-08-17,75.05,75.44,71.63,72.89
1096,2019-08-18,72.86,78.18,71.35,76.87
1097,2019-08-19,76.88,79.06,75.54,76.78
1098,2019-08-20,76.76,77.25,73.18,75.69
1099,2019-08-21,75.76,75.76,70.0,72.91
1100,2019-08-22,72.95,74.85,70.9,73.95
1101,2019-08-23,73.98,76.1,72.5,75.14
1102,2019-08-24,75.15,75.69,71.59,73.66
1103,2019-08-25,73.68,74.88,70.66,72.05
1104,2019-08-26,72.06,75.55,71.95,73.67
1105,2019-08-27,73.66,73.84,71.91,72.11
1106,2019-08-28,72.11,72.99,64.21,67.16
1107,2019-08-29,67.16,67.19,62.05,63.75
1108,2019-08-30,63.72,65.57,62.07,64.79
1109,2019-08-31,64.73,65.33,62.39,64.78
1110,2019-09-01,64.8,67.37,64.0,66.66
1111,2019-09-02,66.75,68.21,65.08,66.89
1112,2019-09-03,66.89,71.0,66.63,70.68
1113,2019-09-04,70.64,70.74,66.55,67.07
